geoid,geoid20,year,denom_renters,med_gross_rent,med_gross_rent_adj
1400000US06037480011,6037480011,2011,1058,1196,1441
1400000US06037480012,6037480012,2011,790,1176,1417
1400000US06037480101,6037480101,2011,495,1644,1981
1400000US06037480102,6037480102,2011,383,1317,1587
1400000US06037480201,6037480201,2011,155,1494,1800
1400000US06037480202,6037480202,2011,125,2000,2410
1400000US06037480302,6037480302,2011,1021,1103,1329
1400000US06037480303,6037480303,2011,1193,1295,1560
1400000US06037480304,6037480304,2011,1391,1168,1407
1400000US06037480400,6037480400,2011,1019,1256,1513
1400000US06037480500,6037480500,2011,911,1559,1879
1400000US06037480601,6037480601,2011,676,1353,1630
1400000US06037480602,6037480602,2011,1597,1353,1630
1400000US06037480702,6037480702,2011,449,1406,1694
1400000US06037480703,6037480703,2011,502,1488,1793
1400000US06037480704,6037480704,2011,1227,1419,1710
1400000US06037480802,6037480802,2011,454,1224,1475
1400000US06037480803,6037480803,2011,338,1070,1289
1400000US06037480804,6037480804,2011,1394,1195,1440
1400000US06037480901,6037480901,2011,1176,1106,1333
1400000US06037480902,6037480902,2011,1209,1120,1350
1400000US06037480903,6037480903,2011,458,1060,1277
1400000US06037481001,6037481001,2011,766,1003,1209
1400000US06037481002,6037481002,2011,1365,1163,1401
1400000US06037481101,6037481101,2011,1133,1188,1432
1400000US06037481102,6037481102,2011,1115,1329,1601
1400000US06037481103,6037481103,2011,558,1122,1352
1400000US06037481201,6037481201,2011,652,1162,1400
1400000US06037481203,6037481203,2011,809,1116,1345
1400000US06037481300,6037481300,2011,245,1527,1840
1400000US06037481401,6037481401,2011,969,1216,1465
1400000US06037481403,6037481403,2011,398,1130,1362
1400000US06037481404,6037481404,2011,504,1130,1362
1400000US06037481500,6037481500,2011,502,1575,1898
1400000US06037481603,6037481603,2011,830,1144,1378
1400000US06037481604,6037481604,2011,845,1154,1391
1400000US06037481605,6037481605,2011,534,1222,1472
1400000US06037481606,6037481606,2011,1095,1185,1428
1400000US06037481711,6037481711,2011,1140,1155,1392
1400000US06037481712,6037481712,2011,1082,1164,1403
1400000US06037481713,6037481713,2011,436,1058,1275
1400000US06037481714,6037481714,2011,607,1087,1310
1400000US06037481800,6037481800,2011,169,1331,1604
1400000US06037481901,6037481901,2011,515,1231,1483
1400000US06037481902,6037481902,2011,574,1081,1303
1400000US06037482001,6037482001,2011,185,785,946
1400000US06037482002,6037482002,2011,1029,1117,1346
1400000US06037482101,6037482101,2011,787,1260,1518
1400000US06037482102,6037482102,2011,291,996,1200
1400000US06037482201,6037482201,2011,726,1084,1306
1400000US06037482202,6037482202,2011,799,1295,1560
1400000US06037482301,6037482301,2011,762,1260,1518
1400000US06037482303,6037482303,2011,1122,1243,1498
1400000US06037482304,6037482304,2011,765,1045,1259
1400000US06037482401,6037482401,2011,462,1082,1304
1400000US06037482403,6037482403,2011,249,1117,1346
1400000US06037482404,6037482404,2011,243,1117,1346
1400000US06037482502,6037482502,2011,429,1194,1439
1400000US06037482503,6037482503,2011,585,1260,1518
1400000US06037482521,6037482521,2011,394,1137,1370
1400000US06037482522,6037482522,2011,316,1288,1552
1400000US06037482600,6037482600,2011,484,1505,1813
1400000US06037482701,6037482701,2011,579,1297,1563
1400000US06037482702,6037482702,2011,213,850,1024
1400000US06037482801,6037482801,2011,275,1263,1522
1400000US06037500100,6037500100,2011,61,1555,1874
1400000US06037500202,6037500202,2011,167,1252,1509
1400000US06037500203,6037500203,2011,51,2000,2410
1400000US06037500204,6037500204,2011,144,2000,2410
1400000US06037500300,6037500300,2011,213,1540,1856
1400000US06037500402,6037500402,2011,621,1036,1248
1400000US06037500403,6037500403,2011,140,1787,2154
1400000US06037500404,6037500404,2011,414,1296,1562
1400000US06037500500,6037500500,2011,223,1172,1412
1400000US06037500600,6037500600,2011,437,1010,1217
1400000US06037500700,6037500700,2011,497,1292,1557
1400000US06037500800,6037500800,2011,397,1348,1624
1400000US06037500900,6037500900,2011,702,955,1150
1400000US06037501001,6037501001,2011,124,1238,1492
1400000US06037501002,6037501002,2011,286,1571,1893
1400000US06037501200,6037501200,2011,483,1435,1729
1400000US06037501301,6037501301,2011,399,1307,1575
1400000US06037501302,6037501302,2011,528,1307,1575
1400000US06037501400,6037501400,2011,801,1128,1359
1400000US06037501501,6037501501,2011,74,1481,1785
1400000US06037501503,6037501503,2011,1485,1113,1341
1400000US06037501504,6037501504,2011,1347,874,1053
1400000US06037501600,6037501600,2011,826,1119,1348
1400000US06037501700,6037501700,2011,380,1188,1432
1400000US06037501802,6037501802,2011,657,1321,1592
1400000US06037501803,6037501803,2011,1313,999,1204
1400000US06037501804,6037501804,2011,524,868,1046
1400000US06037501900,6037501900,2011,231,1597,1924
1400000US06037502003,6037502003,2011,439,1137,1370
1400000US06037502004,6037502004,2011,348,1405,1693
1400000US06037502005,6037502005,2011,377,1112,1340
1400000US06037502100,6037502100,2011,674,1071,1290
1400000US06037502200,6037502200,2011,459,1296,1562
1400000US06037502303,6037502303,2011,637,1138,1371
1400000US06037502401,6037502401,2011,319,877,1057
1400000US06037502402,6037502402,2011,258,1286,1549
1400000US06037502500,6037502500,2011,452,1003,1209
1400000US06037502602,6037502602,2011,512,1141,1375
1400000US06037502603,6037502603,2011,125,1730,2085
1400000US06037502604,6037502604,2011,121,1730,2085
1400000US06037502700,6037502700,2011,656,1166,1405
1400000US06037502801,6037502801,2011,343,1418,1709
1400000US06037502901,6037502901,2011,275,1441,1736
1400000US06037503000,6037503000,2011,693,1279,1541
1400000US06037503103,6037503103,2011,200,1115,1344
1400000US06037503104,6037503104,2011,325,1271,1532
1400000US06037503105,6037503105,2011,531,1351,1628
1400000US06037503106,6037503106,2011,478,1245,1500
1400000US06037503201,6037503201,2011,87,1625,1958
1400000US06037503202,6037503202,2011,451,965,1163
1400000US06037503301,6037503301,2011,186,2000,2410
1400000US06037503302,6037503302,2011,784,1168,1407
1400000US06037503401,6037503401,2011,717,1431,1725
1400000US06037503402,6037503402,2011,157,1598,1925
1400000US06037503501,6037503501,2011,825,1300,1566
1400000US06037503502,6037503502,2011,197,1320,1591
1400000US06037503601,6037503601,2011,227,1134,1366
1400000US06037503602,6037503602,2011,70,2000,2410
1400000US06037503701,6037503701,2011,770,1146,1381
1400000US06037503702,6037503702,2011,496,1217,1466
1400000US06037503704,6037503704,2011,418,884,1065
1400000US06037503705,6037503705,2011,328,897,1081
1400000US06037503801,6037503801,2011,238,1579,1903
1400000US06037503802,6037503802,2011,254,1350,1627
1400000US06037503901,6037503901,2011,83,1625,1958
1400000US06037503902,6037503902,2011,218,1426,1718
1400000US06037504001,6037504001,2011,258,2000,2410
1400000US06037504002,6037504002,2011,398,1720,2073
1400000US06037504101,6037504101,2011,550,1298,1564
1400000US06037504200,6037504200,2011,1305,1020,1229
1400000US06037530005,6037530005,2011,172,859,1035
1400000US06037530006,6037530006,2011,1227,1328,1600
1400000US06037530007,6037530007,2011,447,1146,1381
1400000US06037530101,6037530101,2011,1183,1037,1250
1400000US06037530102,6037530102,2011,862,982,1183
1400000US06037530202,6037530202,2011,466,1198,1444
1400000US06037530203,6037530203,2011,797,1020,1229
1400000US06037530204,6037530204,2011,580,1182,1424
1400000US06037530301,6037530301,2011,343,866,1044
1400000US06037530302,6037530302,2011,1176,914,1101
1400000US06037530400,6037530400,2011,699,593,715
1400000US06037530500,6037530500,2011,710,816,983
1400000US06037530603,6037530603,2011,596,1038,1251
1400000US06037530700,6037530700,2011,266,1096,1321
1400000US06037530801,6037530801,2011,882,960,1157
1400000US06037530802,6037530802,2011,423,941,1134
1400000US06037530901,6037530901,2011,533,1063,1281
1400000US06037530902,6037530902,2011,778,796,959
1400000US06037531000,6037531000,2011,754,938,1130
1400000US06037531101,6037531101,2011,777,894,1077
1400000US06037531102,6037531102,2011,614,747,900
1400000US06037531201,6037531201,2011,862,899,1083
1400000US06037531202,6037531202,2011,869,977,1177
1400000US06037531301,6037531301,2011,982,879,1059
1400000US06037531302,6037531302,2011,956,956,1152
1400000US06037531502,6037531502,2011,642,963,1160
1400000US06037531503,6037531503,2011,485,982,1183
1400000US06037531504,6037531504,2011,713,855,1030
1400000US06037531602,6037531602,2011,944,921,1110
1400000US06037531603,6037531603,2011,497,1093,1317
1400000US06037531604,6037531604,2011,714,859,1035
1400000US06037531701,6037531701,2011,713,1011,1218
1400000US06037531702,6037531702,2011,878,884,1065
1400000US06037531800,6037531800,2011,678,859,1035
1400000US06037531901,6037531901,2011,993,915,1103
1400000US06037531902,6037531902,2011,693,935,1127
1400000US06037532001,6037532001,2011,746,886,1068
1400000US06037532002,6037532002,2011,404,1091,1315
1400000US06037532101,6037532101,2011,1307,1074,1294
1400000US06037532102,6037532102,2011,322,968,1166
1400000US06037532200,6037532200,2011,1148,1109,1336
1400000US06037532302,6037532302,2011,456,957,1153
1400000US06037532303,6037532303,2011,662,862,1039
1400000US06037532304,6037532304,2011,769,953,1148
1400000US06037532500,6037532500,2011,680,796,959
1400000US06037532605,6037532605,2011,855,820,988
1400000US06037532606,6037532606,2011,1033,851,1025
1400000US06037532607,6037532607,2011,1224,928,1119
1400000US06037532700,6037532700,2011,351,1014,1222
1400000US06037532800,6037532800,2011,696,829,999
1400000US06037532900,6037532900,2011,1091,856,1031
1400000US06037533001,6037533001,2011,609,925,1115
1400000US06037533002,6037533002,2011,192,890,1072
1400000US06037533103,6037533103,2011,887,856,1031
1400000US06037533104,6037533104,2011,1106,813,980
1400000US06037533105,6037533105,2011,451,930,1121
1400000US06037533108,6037533108,2011,893,858,1034
1400000US06037533201,6037533201,2011,561,935,1127
1400000US06037533204,6037533204,2011,687,1037,1250
1400000US06037533300,6037533300,2011,600,936,1128
1400000US06037533401,6037533401,2011,706,912,1099
1400000US06037533402,6037533402,2011,798,932,1123
1400000US06037533403,6037533403,2011,392,953,1148
1400000US06037533501,6037533501,2011,593,1081,1303
1400000US06037533504,6037533504,2011,557,850,1024
1400000US06037533601,6037533601,2011,960,967,1165
1400000US06037533602,6037533602,2011,1076,970,1169
1400000US06037533603,6037533603,2011,1240,937,1129
1400000US06037533701,6037533701,2011,795,939,1131
1400000US06037533702,6037533702,2011,603,1068,1287
1400000US06037533703,6037533703,2011,538,1035,1247
1400000US06037533803,6037533803,2011,1074,994,1197
1400000US06037533804,6037533804,2011,717,1025,1235
1400000US06037533805,6037533805,2011,674,991,1194
1400000US06037533806,6037533806,2011,565,994,1198
1400000US06037533901,6037533901,2011,1171,1046,1260
1400000US06037533902,6037533902,2011,662,1183,1425
1400000US06037534001,6037534001,2011,899,1043,1257
1400000US06037534002,6037534002,2011,588,1049,1264
1400000US06037534101,6037534101,2011,306,1135,1368
1400000US06037534102,6037534102,2011,1206,1057,1274
1400000US06037534201,6037534201,2011,823,953,1148
1400000US06037534202,6037534202,2011,1051,1043,1257
1400000US06037534203,6037534203,2011,660,1077,1298
1400000US06037534301,6037534301,2011,914,1101,1327
1400000US06037534302,6037534302,2011,883,1082,1304
1400000US06037534403,6037534403,2011,569,1107,1334
1400000US06037534404,6037534404,2011,746,1048,1263
1400000US06037534405,6037534405,2011,800,1111,1339
1400000US06037534406,6037534406,2011,989,1132,1364
1400000US06037534501,6037534501,2011,580,950,1145
1400000US06037534502,6037534502,2011,486,1080,1301
1400000US06037534700,6037534700,2011,220,754,909
1400000US06037534802,6037534802,2011,398,974,1174
1400000US06037534803,6037534803,2011,644,893,1076
1400000US06037534804,6037534804,2011,517,967,1165
1400000US06037534900,6037534900,2011,1005,896,1080
1400000US06037535001,6037535001,2011,524,858,1034
1400000US06037535002,6037535002,2011,482,1048,1263
1400000US06037535101,6037535101,2011,970,1075,1295
1400000US06037535102,6037535102,2011,508,923,1112
1400000US06037535200,6037535200,2011,577,1183,1425
1400000US06037535300,6037535300,2011,843,1007,1213
1400000US06037535400,6037535400,2011,260,974,1174
1400000US06037535501,6037535501,2011,856,913,1100
1400000US06037535502,6037535502,2011,877,1030,1241
1400000US06037535503,6037535503,2011,508,896,1080
1400000US06037535603,6037535603,2011,549,919,1107
1400000US06037535604,6037535604,2011,545,905,1091
1400000US06037535605,6037535605,2011,871,878,1058
1400000US06037535606,6037535606,2011,353,893,1076
1400000US06037535607,6037535607,2011,410,939,1131
1400000US06037535701,6037535701,2011,950,1135,1368
1400000US06037535702,6037535702,2011,966,1115,1344
1400000US06037535802,6037535802,2011,813,932,1123
1400000US06037535803,6037535803,2011,720,1083,1305
1400000US06037535804,6037535804,2011,1011,1031,1242
1400000US06037535901,6037535901,2011,646,976,1176
1400000US06037535902,6037535902,2011,293,1168,1407
1400000US06037536000,6037536000,2011,776,970,1169
1400000US06037536102,6037536102,2011,342,1339,1613
1400000US06037536103,6037536103,2011,532,1049,1264
1400000US06037536104,6037536104,2011,538,1001,1206
1400000US06037536201,6037536201,2011,487,1047,1261
1400000US06037536202,6037536202,2011,275,1041,1254
1400000US06037540000,6037540000,2011,657,1067,1286
1400000US06037540101,6037540101,2011,597,933,1124
1400000US06037540102,6037540102,2011,343,1023,1233
1400000US06037540201,6037540201,2011,534,1154,1391
1400000US06037540202,6037540202,2011,1406,958,1154
1400000US06037540203,6037540203,2011,992,1061,1278
1400000US06037540300,6037540300,2011,408,913,1100
1400000US06037540400,6037540400,2011,220,1216,1465
1400000US06037540501,6037540501,2011,398,914,1101
1400000US06037540502,6037540502,2011,1079,950,1145
1400000US06037540600,6037540600,2011,622,871,1050
1400000US06037540700,6037540700,2011,371,1022,1231
1400000US06037540800,6037540800,2011,736,782,942
1400000US06037540901,6037540901,2011,520,1183,1425
1400000US06037540902,6037540902,2011,703,911,1098
1400000US06037541003,6037541003,2011,91,934,1125
1400000US06037541100,6037541100,2011,431,1049,1264
1400000US06037541200,6037541200,2011,602,919,1107
1400000US06037541300,6037541300,2011,451,1116,1345
1400000US06037541401,6037541401,2011,504,849,1023
1400000US06037541402,6037541402,2011,305,849,1023
1400000US06037541500,6037541500,2011,834,937,1129
1400000US06037541603,6037541603,2011,385,835,1006
1400000US06037541604,6037541604,2011,922,870,1048
1400000US06037541605,6037541605,2011,611,1027,1238
1400000US06037541606,6037541606,2011,430,1098,1323
1400000US06037541700,6037541700,2011,337,1141,1375
1400000US06037541801,6037541801,2011,610,1146,1381
1400000US06037541802,6037541802,2011,409,1053,1269
1400000US06037542000,6037542000,2011,441,1058,1275
1400000US06037542103,6037542103,2011,399,1093,1317
1400000US06037542104,6037542104,2011,269,1193,1438
1400000US06037542105,6037542105,2011,601,896,1080
1400000US06037542106,6037542106,2011,237,1026,1236
1400000US06037542200,6037542200,2011,568,1066,1285
1400000US06037542401,6037542401,2011,466,1009,1216
1400000US06037542402,6037542402,2011,203,1020,1229
1400000US06037542501,6037542501,2011,541,699,842
1400000US06037542502,6037542502,2011,892,932,1123
1400000US06037542601,6037542601,2011,453,954,1150
1400000US06037542602,6037542602,2011,792,972,1171
1400000US06037542700,6037542700,2011,554,1003,1209
1400000US06037542800,6037542800,2011,175,838,1010
1400000US06037542900,6037542900,2011,254,983,1184
1400000US06037543000,6037543000,2011,412,942,1135
1400000US06037543100,6037543100,2011,377,1487,1792
1400000US06037543201,6037543201,2011,389,1145,1380
1400000US06037543203,6037543203,2011,679,1030,1241
1400000US06037543304,6037543304,2011,229,2000,2410
1400000US06037543305,6037543305,2011,50,1031,1242
1400000US06037543306,6037543306,2011,506,1626,1959
